# MultiGeometry integrator with 121 geometries on (4, 66) radial range (2th_deg) and (-180, 180) azimuthal range (deg)
# 
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
# --> LaB6_BM20_over3.dat
#       2th_deg             I 
  3.244622e+01    6.865389e+08
  3.245030e+01    1.002804e+09
  3.245437e+01    2.147509e+09
  3.245845e+01    5.579894e+09
  3.246252e+01    1.132076e+10
  3.246660e+01    1.973449e+10
  3.247068e+01    2.885119e+10
  3.247475e+01    3.275089e+10
  3.247883e+01    3.014014e+10
  3.248291e+01    2.177894e+10
  3.248698e+01    1.332589e+10
  3.249106e+01    6.754448e+09
  3.249513e+01    2.570308e+09
  3.249921e+01    1.099166e+09
  3.250329e+01    6.747599e+08
  3.250736e+01    5.139182e+08
  3.251144e+01    4.430709e+08
  3.251552e+01    3.955399e+08
  3.251959e+01    3.576032e+08
  3.252367e+01    3.310340e+08
  3.252774e+01    3.130426e+08
  3.253182e+01    3.004128e+08
  3.253590e+01    2.941281e+08
  3.253997e+01    2.857351e+08
  3.254405e+01    2.782324e+08
  3.254813e+01    2.719725e+08
  3.255220e+01    2.687434e+08
  3.255628e+01    2.639014e+08
  3.256036e+01    2.595034e+08
  3.256443e+01    2.556215e+08
  3.256851e+01    2.515515e+08
  3.257258e+01    2.508072e+08
  3.257666e+01    2.492266e+08
  3.258074e+01    2.454821e+08
  3.258481e+01    2.423375e+08
  3.258889e+01    2.388496e+08
  3.259297e+01    2.390590e+08
  3.259704e+01    2.392602e+08
  3.260112e+01    2.399536e+08
  3.260519e+01    2.404193e+08
  3.260927e+01    2.402213e+08
  3.261335e+01    2.420358e+08
  3.261742e+01    2.415155e+08
  3.262150e+01    2.406391e+08
  3.262558e+01    2.376619e+08
  3.262965e+01    2.345465e+08
  3.263373e+01    2.349433e+08
  3.263780e+01    2.347542e+08
  3.264188e+01    2.348688e+08
  3.264596e+01    2.328106e+08
  3.265003e+01    2.336937e+08
  3.265411e+01    2.351262e+08
  3.265819e+01    2.357616e+08
  3.266226e+01    2.363173e+08
  3.266634e+01    2.364023e+08
  3.267041e+01    2.374335e+08
  3.267449e+01    2.357755e+08
  3.267857e+01    2.339506e+08
  3.268264e+01    2.328984e+08
  3.268672e+01    2.333898e+08
  3.269080e+01    2.339877e+08
  3.269487e+01    2.346095e+08
  3.269895e+01    2.337841e+08
  3.270302e+01    2.327305e+08
  3.270710e+01    2.319845e+08
  3.271118e+01    2.321115e+08
  3.271525e+01    2.328736e+08
  3.271933e+01    2.348001e+08
  3.272341e+01    2.376072e+08
  3.272748e+01    2.362208e+08
  3.273156e+01    2.339699e+08
  3.273563e+01    2.326919e+08
  3.273971e+01    2.336946e+08
  3.274379e+01    2.326555e+08
  3.274786e+01    2.300498e+08
  3.275194e+01    2.296012e+08
  3.275602e+01    2.301882e+08
  3.276009e+01    2.305954e+08
  3.276417e+01    2.304484e+08
  3.276824e+01    2.317896e+08
  3.277232e+01    2.340343e+08
  3.277640e+01    2.351704e+08
  3.278047e+01    2.345223e+08
  3.278455e+01    2.340162e+08
  3.278863e+01    2.333595e+08
  3.279270e+01    2.337648e+08
  3.279678e+01    2.330408e+08
  3.280085e+01    2.325901e+08
  3.280493e+01    2.317202e+08
  3.280901e+01    2.313725e+08
  3.281308e+01    2.319097e+08
  3.281716e+01    2.305709e+08
  3.282124e+01    2.298978e+08
  3.282531e+01    2.286461e+08
  3.282939e+01    2.306011e+08
  3.283346e+01    2.307205e+08
  3.283754e+01    2.313044e+08
  3.284162e+01    2.295821e+08
  3.284569e+01    2.290827e+08
  3.284977e+01    2.275285e+08
  3.285385e+01    2.285161e+08
  3.285792e+01    2.300851e+08
  3.286200e+01    2.307638e+08
  3.286607e+01    2.301570e+08
  3.287015e+01    2.285133e+08
  3.287423e+01    2.287720e+08
  3.287830e+01    2.288112e+08
  3.288238e+01    2.286160e+08
  3.288646e+01    2.286508e+08
  3.289053e+01    2.290878e+08
  3.289461e+01    2.289214e+08
  3.289869e+01    2.282142e+08
  3.290276e+01    2.278709e+08
  3.290684e+01    2.283563e+08
  3.291091e+01    2.298703e+08
  3.291499e+01    2.296909e+08
  3.291907e+01    2.285821e+08
  3.292314e+01    2.265426e+08
  3.292722e+01    2.262444e+08
  3.293130e+01    2.272385e+08
  3.293537e+01    2.268914e+08
  3.293945e+01    2.277284e+08
  3.294352e+01    2.277085e+08
  3.294760e+01    2.279184e+08
  3.295168e+01    2.253505e+08
  3.295575e+01    2.229182e+08
  3.295983e+01    2.224851e+08
  3.296391e+01    2.240205e+08
  3.296798e+01    2.250688e+08
  3.297206e+01    2.251801e+08
  3.297613e+01    2.234356e+08
  3.298021e+01    2.224270e+08
  3.298429e+01    2.217619e+08
  3.298836e+01    2.214500e+08
  3.299244e+01    2.217482e+08
  3.299652e+01    2.217508e+08
  3.300059e+01    2.211613e+08
  3.300467e+01    2.193064e+08
  3.300874e+01    2.179202e+08
  3.301282e+01    2.184488e+08
  3.301690e+01    2.196325e+08
  3.302097e+01    2.196597e+08
  3.302505e+01    2.186329e+08
  3.302913e+01    2.161257e+08
  3.303320e+01    2.153606e+08
  3.303728e+01    2.161466e+08
  3.304135e+01    2.189405e+08
  3.304543e+01    2.202740e+08
  3.304951e+01    2.207622e+08
  3.305358e+01    2.195594e+08
  3.305766e+01    2.213033e+08
  3.306174e+01    2.219611e+08
  3.306581e+01    2.224482e+08
  3.306989e+01    2.209365e+08
  3.307396e+01    2.207501e+08
  3.307804e+01    2.208530e+08
  3.308212e+01    2.229662e+08
  3.308619e+01    2.238988e+08
  3.309027e+01    2.246192e+08
  3.309435e+01    2.237313e+08
  3.309842e+01    2.232691e+08
  3.310250e+01    2.219871e+08
  3.310657e+01    2.213431e+08
  3.311065e+01    2.216942e+08
  3.311473e+01    2.244343e+08
  3.311880e+01    2.265307e+08
  3.312288e+01    2.265079e+08
  3.312696e+01    2.253889e+08
  3.313103e+01    2.233497e+08
  3.313511e+01    2.229373e+08
  3.313918e+01    2.213987e+08
  3.314326e+01    2.219740e+08
  3.314734e+01    2.225222e+08
  3.315141e+01    2.248086e+08
  3.315549e+01    2.251086e+08
  3.315957e+01    2.248256e+08
  3.316364e+01    2.231413e+08
  3.316772e+01    2.224794e+08
  3.317179e+01    2.231263e+08
  3.317587e+01    2.242423e+08
  3.317995e+01    2.227735e+08
  3.318402e+01    2.233869e+08
  3.318810e+01    2.240908e+08
  3.319218e+01    2.266417e+08
  3.319625e+01    2.267112e+08
  3.320033e+01    2.266828e+08
  3.320440e+01    2.258615e+08
  3.320848e+01    2.256790e+08
  3.321256e+01    2.252718e+08
  3.321663e+01    2.250796e+08
  3.322071e+01    2.246449e+08
  3.322479e+01    2.249601e+08
  3.322886e+01    2.258174e+08
  3.323294e+01    2.280010e+08
  3.323702e+01    2.288988e+08
  3.324109e+01    2.287598e+08
  3.324517e+01    2.276348e+08
  3.324924e+01    2.276532e+08
  3.325332e+01    2.275846e+08
  3.325740e+01    2.267421e+08
  3.326147e+01    2.262526e+08
  3.326555e+01    2.265858e+08
  3.326963e+01    2.272509e+08
  3.327370e+01    2.270828e+08
  3.327778e+01    2.258643e+08
  3.328185e+01    2.251659e+08
  3.328593e+01    2.263469e+08
  3.329001e+01    2.271400e+08
  3.329408e+01    2.272771e+08
  3.329816e+01    2.255702e+08
  3.330224e+01    2.258418e+08
  3.330631e+01    2.251461e+08
  3.331039e+01    2.246683e+08
  3.331446e+01    2.231305e+08
  3.331854e+01    2.242368e+08
  3.332262e+01    2.237728e+08
  3.332669e+01    2.243843e+08
  3.333077e+01    2.232388e+08
  3.333485e+01    2.238081e+08
  3.333892e+01    2.237102e+08
  3.334300e+01    2.244265e+08
  3.334707e+01    2.245951e+08
  3.335115e+01    2.256523e+08
  3.335523e+01    2.257934e+08
  3.335930e+01    2.260165e+08
  3.336338e+01    2.252351e+08
  3.336746e+01    2.248226e+08
  3.337153e+01    2.245875e+08
  3.337561e+01    2.242120e+08
  3.337968e+01    2.234159e+08
  3.338376e+01    2.235855e+08
  3.338784e+01    2.241778e+08
  3.339191e+01    2.243899e+08
  3.339599e+01    2.225816e+08
  3.340007e+01    2.211048e+08
  3.340414e+01    2.202428e+08
  3.340822e+01    2.197691e+08
  3.341229e+01    2.196842e+08
  3.341637e+01    2.197703e+08
  3.342045e+01    2.216760e+08
  3.342452e+01    2.217678e+08
  3.342860e+01    2.211807e+08
  3.343268e+01    2.185242e+08
  3.343675e+01    2.182093e+08
  3.344083e+01    2.184118e+08
  3.344490e+01    2.190726e+08
  3.344898e+01    2.194639e+08
  3.345306e+01    2.195302e+08
  3.345713e+01    2.194979e+08
  3.346121e+01    2.196871e+08
  3.346529e+01    2.185552e+08
  3.346936e+01    2.192278e+08
  3.347344e+01    2.182663e+08
  3.347751e+01    2.188976e+08
  3.348159e+01    2.172907e+08
  3.348567e+01    2.155703e+08
  3.348974e+01    2.144134e+08
  3.349382e+01    2.134606e+08
  3.349790e+01    2.145972e+08
  3.350197e+01    2.162093e+08
  3.350605e+01    2.173204e+08
  3.351012e+01    2.157823e+08
  3.351420e+01    2.154620e+08
  3.351828e+01    2.142594e+08
  3.352235e+01    2.139669e+08
  3.352643e+01    2.119132e+08
  3.353051e+01    2.108554e+08
  3.353458e+01    2.110695e+08
  3.353866e+01    2.120615e+08
  3.354274e+01    2.131974e+08
  3.354681e+01    2.142345e+08
  3.355089e+01    2.146716e+08
  3.355496e+01    2.166397e+08
  3.355904e+01    2.183684e+08
  3.356312e+01    2.182262e+08
  3.356719e+01    2.162845e+08
  3.357127e+01    2.151247e+08
  3.357535e+01    2.159332e+08
  3.357942e+01    2.178421e+08
  3.358350e+01    2.188950e+08
  3.358757e+01    2.178158e+08
  3.359165e+01    2.165703e+08
  3.359573e+01    2.165023e+08
  3.359980e+01    2.166119e+08
  3.360388e+01    2.166638e+08
  3.360796e+01    2.165504e+08
  3.361203e+01    2.176692e+08
  3.361611e+01    2.181414e+08
  3.362018e+01    2.183060e+08
  3.362426e+01    2.201822e+08
  3.362834e+01    2.198947e+08
  3.363241e+01    2.203691e+08
  3.363649e+01    2.188085e+08
  3.364057e+01    2.190354e+08
  3.364464e+01    2.189972e+08
  3.364872e+01    2.190022e+08
  3.365279e+01    2.188956e+08
  3.365687e+01    2.177895e+08
  3.366095e+01    2.181527e+08
  3.366502e+01    2.191235e+08
  3.366910e+01    2.201563e+08
  3.367318e+01    2.203768e+08
  3.367725e+01    2.210391e+08
  3.368133e+01    2.218816e+08
  3.368540e+01    2.228957e+08
  3.368948e+01    2.228157e+08
  3.369356e+01    2.232925e+08
  3.369763e+01    2.227476e+08
  3.370171e+01    2.221895e+08
  3.370579e+01    2.212381e+08
  3.370986e+01    2.219801e+08
  3.371394e+01    2.233527e+08
  3.371801e+01    2.245883e+08
  3.372209e+01    2.254457e+08
  3.372617e+01    2.243934e+08
  3.373024e+01    2.228069e+08
  3.373432e+01    2.209907e+08
  3.373840e+01    2.219370e+08
  3.374247e+01    2.229962e+08
  3.374655e+01    2.247788e+08
  3.375062e+01    2.249725e+08
  3.375470e+01    2.237887e+08
  3.375878e+01    2.233701e+08
  3.376285e+01    2.232188e+08
  3.376693e+01    2.230432e+08
  3.377101e+01    2.224079e+08
  3.377508e+01    2.225050e+08
  3.377916e+01    2.224770e+08
  3.378323e+01    2.213563e+08
  3.378731e+01    2.205862e+08
  3.379139e+01    2.215006e+08
  3.379546e+01    2.224197e+08
  3.379954e+01    2.225687e+08
  3.380362e+01    2.229382e+08
  3.380769e+01    2.218149e+08
  3.381177e+01    2.215494e+08
  3.381584e+01    2.210511e+08
  3.381992e+01    2.226789e+08
  3.382400e+01    2.225688e+08
  3.382807e+01    2.216127e+08
  3.383215e+01    2.216610e+08
  3.383623e+01    2.216520e+08
  3.384030e+01    2.206222e+08
  3.384438e+01    2.199358e+08
  3.384845e+01    2.205649e+08
  3.385253e+01    2.216774e+08
  3.385661e+01    2.210384e+08
  3.386068e+01    2.196614e+08
  3.386476e+01    2.186697e+08
  3.386884e+01    2.208390e+08
  3.387291e+01    2.207991e+08
  3.387699e+01    2.201507e+08
  3.388107e+01    2.167855e+08
  3.388514e+01    2.166796e+08
  3.388922e+01    2.181373e+08
  3.389329e+01    2.178087e+08
  3.389737e+01    2.159837e+08
  3.390145e+01    2.145640e+08
  3.390552e+01    2.147294e+08
  3.390960e+01    2.153751e+08
  3.391368e+01    2.156614e+08
  3.391775e+01    2.162046e+08
  3.392183e+01    2.168676e+08
  3.392590e+01    2.177718e+08
  3.392998e+01    2.193852e+08
  3.393406e+01    2.193926e+08
  3.393813e+01    2.188988e+08
  3.394221e+01    2.171132e+08
  3.394629e+01    2.139982e+08
  3.395036e+01    2.123432e+08
  3.395444e+01    2.122433e+08
  3.395851e+01    2.147935e+08
  3.396259e+01    2.163740e+08
  3.396667e+01    2.160982e+08
  3.397074e+01    2.145502e+08
  3.397482e+01    2.136082e+08
  3.397890e+01    2.133074e+08
  3.398297e+01    2.125222e+08
  3.398705e+01    2.114097e+08
  3.399112e+01    2.119545e+08
  3.399520e+01    2.134396e+08
  3.399928e+01    2.141238e+08
  3.400335e+01    2.135380e+08
  3.400743e+01    2.121966e+08
  3.401151e+01    2.122406e+08
  3.401558e+01    2.111879e+08
  3.401966e+01    2.107512e+08
  3.402373e+01    2.107552e+08
  3.402781e+01    2.121943e+08
  3.403189e+01    2.130756e+08
  3.403596e+01    2.150851e+08
  3.404004e+01    2.156977e+08
  3.404412e+01    2.169637e+08
  3.404819e+01    2.168282e+08
  3.405227e+01    2.177879e+08
  3.405634e+01    2.188089e+08
  3.406042e+01    2.186996e+08
  3.406450e+01    2.176391e+08
  3.406857e+01    2.174556e+08
  3.407265e+01    2.180879e+08
  3.407673e+01    2.189495e+08
  3.408080e+01    2.200632e+08
  3.408488e+01    2.197428e+08
  3.408895e+01    2.195491e+08
  3.409303e+01    2.195186e+08
  3.409711e+01    2.198417e+08
  3.410118e+01    2.197298e+08
  3.410526e+01    2.191228e+08
  3.410934e+01    2.199522e+08
  3.411341e+01    2.213140e+08
  3.411749e+01    2.229782e+08
  3.412156e+01    2.229462e+08
  3.412564e+01    2.221750e+08
  3.412972e+01    2.222496e+08
  3.413379e+01    2.227905e+08
  3.413787e+01    2.237035e+08
  3.414195e+01    2.236474e+08
  3.414602e+01    2.243355e+08
  3.415010e+01    2.259677e+08
  3.415417e+01    2.270174e+08
  3.415825e+01    2.282622e+08
  3.416233e+01    2.289586e+08
  3.416640e+01    2.301444e+08
  3.417048e+01    2.313086e+08
  3.417456e+01    2.329096e+08
  3.417863e+01    2.342879e+08
  3.418271e+01    2.363672e+08
  3.418679e+01    2.389771e+08
  3.419086e+01    2.417736e+08
  3.419494e+01    2.440504e+08
  3.419901e+01    2.448163e+08
  3.420309e+01    2.464290e+08
  3.420717e+01    2.473956e+08
  3.421124e+01    2.515573e+08
  3.421532e+01    2.576290e+08
  3.421940e+01    2.624705e+08
  3.422347e+01    2.692552e+08
  3.422755e+01    2.783449e+08
  3.423162e+01    2.883101e+08
  3.423570e+01    3.028186e+08
  3.423978e+01    3.205163e+08
  3.424385e+01    3.420753e+08
  3.424793e+01    3.796526e+08
  3.425201e+01    4.382395e+08
  3.425608e+01    5.277285e+08
  3.426016e+01    8.161634e+08
  3.426423e+01    1.831724e+09
  3.426831e+01    4.045720e+09
  3.427239e+01    8.841485e+09
  3.427646e+01    1.574256e+10
  3.428054e+01    2.091213e+10
  3.428462e+01    2.310213e+10
  3.428869e+01    2.069742e+10
  3.429277e+01    1.563410e+10
  3.429684e+01    9.287661e+09
  3.430092e+01    4.062129e+09
  3.430500e+01    1.741822e+09
  3.430907e+01    8.147793e+08
  3.431315e+01    5.058466e+08
  3.431723e+01    4.205437e+08
  3.432130e+01    3.715618e+08
  3.432538e+01    3.341009e+08
  3.432945e+01    3.116670e+08
  3.433353e+01    2.957041e+08
  3.433761e+01    2.826819e+08
  3.434168e+01    2.727218e+08
  3.434576e+01    2.631325e+08
  3.434984e+01    2.557363e+08
  3.435391e+01    2.526298e+08
  3.435799e+01    2.488914e+08
  3.436206e+01    2.433639e+08
  3.436614e+01    2.398919e+08
  3.437022e+01    2.375464e+08
  3.437429e+01    2.351834e+08
  3.437837e+01    2.329116e+08
  3.438245e+01    2.304173e+08
  3.438652e+01    2.279092e+08
  3.439060e+01    2.258705e+08
  3.439467e+01    2.250736e+08
  3.439875e+01    2.255016e+08
  3.440283e+01    2.250281e+08
  3.440690e+01    2.242172e+08
  3.441098e+01    2.229079e+08
  3.441506e+01    2.236457e+08
  3.441913e+01    2.221620e+08
  3.442321e+01    2.210868e+08
  3.442728e+01    2.182696e+08
  3.443136e+01    2.177219e+08
  3.443544e+01    2.176876e+08
  3.443951e+01    2.196578e+08
  3.444359e+01    2.191647e+08
  3.444767e+01    2.181975e+08
  3.445174e+01    2.157713e+08
  3.445582e+01    2.151555e+08
  3.445989e+01    2.148493e+08
  3.446397e+01    2.136224e+08
  3.446805e+01    2.136523e+08
  3.447212e+01    2.138219e+08
  3.447620e+01    2.139307e+08
  3.448028e+01    2.127749e+08
  3.448435e+01    2.112631e+08
  3.448843e+01    2.119840e+08
  3.449250e+01    2.102096e+08
  3.449658e+01    2.092707e+08
  3.450066e+01    2.081561e+08
  3.450473e+01    2.092442e+08
  3.450881e+01    2.093044e+08
  3.451289e+01    2.097518e+08
  3.451696e+01    2.094859e+08
  3.452104e+01    2.093599e+08
  3.452512e+01    2.080534e+08
  3.452919e+01    2.072931e+08
  3.453327e+01    2.079582e+08
  3.453734e+01    2.083978e+08
  3.454142e+01    2.093544e+08
  3.454550e+01    2.102267e+08
  3.454957e+01    2.124094e+08
  3.455365e+01    2.135811e+08
  3.455773e+01    2.132788e+08
  3.456180e+01    2.119806e+08
  3.456588e+01    2.097860e+08
  3.456995e+01    2.107694e+08
  3.457403e+01    2.117097e+08
  3.457811e+01    2.121308e+08
  3.458218e+01    2.110619e+08
  3.458626e+01    2.112920e+08
  3.459034e+01    2.117386e+08
  3.459441e+01    2.123145e+08
  3.459849e+01    2.128266e+08
  3.460256e+01    2.148008e+08
  3.460664e+01    2.142710e+08
  3.461072e+01    2.142400e+08
  3.461479e+01    2.145574e+08
  3.461887e+01    2.156206e+08
  3.462295e+01    2.162313e+08
  3.462702e+01    2.146630e+08
  3.463110e+01    2.146606e+08
  3.463517e+01    2.131518e+08
  3.463925e+01    2.130556e+08
  3.464333e+01    2.124949e+08
  3.464740e+01    2.128147e+08
  3.465148e+01    2.135903e+08
  3.465556e+01    2.126009e+08
  3.465963e+01    2.125941e+08
  3.466371e+01    2.135180e+08
  3.466778e+01    2.157659e+08
  3.467186e+01    2.167410e+08
  3.467594e+01    2.154404e+08
  3.468001e+01    2.154015e+08
  3.468409e+01    2.160525e+08
  3.468817e+01    2.169880e+08
  3.469224e+01    2.174877e+08
  3.469632e+01    2.170168e+08
  3.470039e+01    2.177348e+08
  3.470447e+01    2.171614e+08
  3.470855e+01    2.169634e+08
  3.471262e+01    2.162170e+08
  3.471670e+01    2.162165e+08
  3.472078e+01    2.170475e+08
  3.472485e+01    2.188036e+08
  3.472893e+01    2.191324e+08
  3.473300e+01    2.191304e+08
  3.473708e+01    2.176481e+08
  3.474116e+01    2.173862e+08
  3.474523e+01    2.171359e+08
  3.474931e+01    2.168845e+08
  3.475339e+01    2.159927e+08
  3.475746e+01    2.158701e+08
  3.476154e+01    2.162312e+08
  3.476561e+01    2.172282e+08
  3.476969e+01    2.174010e+08
  3.477377e+01    2.181574e+08
  3.477784e+01    2.168285e+08
  3.478192e+01    2.161361e+08
  3.478600e+01    2.155928e+08
  3.479007e+01    2.148501e+08
  3.479415e+01    2.142900e+08
  3.479822e+01    2.150672e+08
  3.480230e+01    2.160269e+08
  3.480638e+01    2.165402e+08
  3.481045e+01    2.156501e+08
  3.481453e+01    2.152648e+08
  3.481861e+01    2.150620e+08
  3.482268e+01    2.136558e+08
  3.482676e+01    2.129244e+08
  3.483083e+01    2.119157e+08
  3.483491e+01    2.109176e+08
  3.483899e+01    2.109967e+08
  3.484306e+01    2.114223e+08
  3.484714e+01    2.126315e+08
  3.485122e+01    2.121638e+08
  3.485529e+01    2.115469e+08
  3.485937e+01    2.106998e+08
  3.486345e+01    2.109268e+08
  3.486752e+01    2.119417e+08
  3.487160e+01    2.127469e+08
  3.487567e+01    2.119330e+08
  3.487975e+01    2.104836e+08
  3.488383e+01    2.108540e+08
  3.488790e+01    2.111899e+08
  3.489198e+01    2.107549e+08
  3.489606e+01    2.099338e+08
  3.490013e+01    2.094236e+08
  3.490421e+01    2.093861e+08
  3.490828e+01    2.085204e+08
  3.491236e+01    2.073987e+08
  3.491644e+01    2.070828e+08
  3.492051e+01    2.064098e+08
  3.492459e+01    2.067015e+08
  3.492867e+01    2.071426e+08
  3.493274e+01    2.070558e+08
  3.493682e+01    2.072141e+08
  3.494089e+01    2.074933e+08
  3.494497e+01    2.086054e+08
  3.494905e+01    2.088937e+08
  3.495312e+01    2.078623e+08
  3.495720e+01    2.073163e+08
  3.496128e+01    2.076881e+08
  3.496535e+01    2.075822e+08
  3.496943e+01    2.076261e+08
  3.497350e+01    2.071694e+08
  3.497758e+01    2.077937e+08
  3.498166e+01    2.067619e+08
  3.498573e+01    2.059808e+08
  3.498981e+01    2.049121e+08
  3.499389e+01    2.047892e+08
  3.499796e+01    2.045691e+08
  3.500204e+01    2.054000e+08
  3.500611e+01    2.039315e+08
  3.501019e+01    2.029190e+08
  3.501427e+01    2.011747e+08
  3.501834e+01    2.014344e+08
  3.502242e+01    2.027263e+08
  3.502650e+01    2.029420e+08
  3.503057e+01    2.027641e+08
  3.503465e+01    2.028398e+08
  3.503872e+01    2.050012e+08
